 4/03/24 18:16:07,69.06,42.18,29.094,83
 4/03/24 18:16:09,69.04,42.19,29.093,84
 4/03/24 18:16:11,69.04,41.51,29.093,84
 4/03/24 18:16:13,69.04,42.45,29.093,83
 4/03/24 18:16:15,69.04,42.47,29.093,84
 4/03/24 18:16:17,69.04,42.55,29.093,83
 4/03/24 18:16:19,69.04,41.60,29.093,84
 4/03/24 18:16:21,69.04,41.45,29.093,83
 4/03/24 18:16:23,69.04,42.17,29.093,84
 4/03/24 18:16:25,69.04,42.08,29.093,84
 4/03/24 18:16:27,69.04,42.46,29.093,84
 4/03/24 18:16:29,69.04,42.91,29.093,84
 4/03/24 18:16:31,69.04,41.82,29.093,84
 4/03/24 18:16:34,69.04,40.90,29.093,84
 4/03/24 18:16:36,69.03,42.19,29.093,84
 4/03/24 18:16:38,69.03,41.59,29.093,84
 4/03/24 18:16:40,69.03,41.88,29.093,83
 4/03/24 18:16:42,69.03,42.19,29.093,84
 4/03/24 18:16:44,69.03,42.98,29.093,84
 4/03/24 18:16:46,69.03,41.55,29.093,84
 4/03/24 18:16:48,69.03,42.72,29.093,84
 4/03/24 18:16:50,69.03,42.39,29.093,83
 4/03/24 18:16:52,69.03,42.23,29.093,84
 4/03/24 18:16:54,69.03,41.88,29.093,84
 4/03/24 18:16:56,69.01,42.91,29.093,84
 4/03/24 18:16:58,69.01,43.01,29.093,84
 4/03/24 18:17:00,69.01,42.53,29.093,84
 4/03/24 18:17:02,69.01,42.12,29.093,83
 4/03/24 18:17:04,69.01,43.08,29.093,84
 4/03/24 18:17:06,69.01,42.93,29.093,84
 4/03/24 18:17:09,69.01,42.28,29.093,84
 4/03/24 18:17:11,69.01,43.26,29.093,83
 4/03/24 18:17:13,68.99,42.09,29.093,84
 4/03/24 18:17:15,68.99,42.47,29.093,84
 4/03/24 18:17:17,68.99,42.54,29.093,84
 4/03/24 18:17:19,68.99,42.67,29.093,84
 4/03/24 18:17:21,68.99,42.67,29.093,84
 4/03/24 18:17:23,68.99,42.64,29.093,84
 4/03/24 18:17:25,68.99,42.89,29.093,83
 4/03/24 18:17:27,68.99,43.02,29.093,83
 4/03/24 18:17:29,68.99,42.49,29.093,83
 4/03/24 18:17:31,68.99,41.68,29.093,84
 4/03/24 18:17:33,68.99,42.03,29.093,83
 4/03/24 18:17:35,68.97,43.24,29.093,84
 4/03/24 18:17:37,68.97,42.58,29.093,84
 4/03/24 18:17:39,68.97,43.17,29.093,84
 4/03/24 18:17:41,68.97,41.77,29.093,84
 4/03/24 18:17:43,68.97,42.33,29.093,83
 4/03/24 18:17:46,68.97,41.89,29.093,84
 4/03/24 18:17:48,68.97,43.93,29.093,83
 4/03/24 18:17:50,68.97,42.20,29.093,84
 4/03/24 18:17:52,68.97,42.92,29.093,84
 4/03/24 18:17:54,68.97,42.55,29.093,84
 4/03/24 18:17:56,68.97,42.03,29.093,83
 4/03/24 18:17:58,68.97,42.03,29.093,84
 4/03/24 18:18:00,68.95,42.84,29.093,84
 4/03/24 18:18:02,68.95,43.26,29.093,84
 4/03/24 18:18:04,68.95,42.12,29.093,83
 4/03/24 18:18:06,68.95,42.73,29.093,84
 4/03/24 18:18:08,68.95,41.54,29.093,84
 4/03/24 18:18:10,68.95,42.16,29.093,83
 4/03/24 18:18:12,68.95,43.19,29.093,83
 4/03/24 18:18:14,68.95,41.99,29.093,84
 4/03/24 18:18:16,68.95,42.51,29.093,84
 4/03/24 18:18:18,68.95,42.73,29.093,83
 4/03/24 18:18:20,68.95,42.08,29.093,84
 4/03/24 18:18:23,68.95,42.10,29.093,84
 4/03/24 18:18:25,68.95,42.93,29.093,84
 4/03/24 18:18:27,68.94,42.40,29.093,84
 4/03/24 18:18:29,68.94,41.53,29.093,84
 4/03/24 18:18:31,68.94,43.25,29.093,83
 4/03/24 18:18:33,68.94,42.69,29.093,84
 4/03/24 18:18:35,68.94,42.55,29.093,83
 4/03/24 18:18:37,68.94,42.95,29.093,84
 4/03/24 18:18:39,68.94,42.79,29.093,84
 4/03/24 18:18:41,68.94,42.13,29.093,84
 4/03/24 18:18:43,68.94,42.25,29.093,84
 4/03/24 18:18:45,68.94,41.73,29.093,84
 4/03/24 18:18:47,68.94,42.50,29.093,84
 4/03/24 18:18:49,68.94,41.90,29.093,83
 4/03/24 18:18:51,68.94,41.78,29.093,84
 4/03/24 18:18:53,68.94,42.23,29.093,83
 4/03/24 18:18:55,68.92,42.84,29.093,83
 4/03/24 18:18:57,68.92,41.96,29.093,84
 4/03/24 18:19:00,68.92,42.49,29.093,83
 4/03/24 18:19:02,68.92,42.06,29.093,84
 4/03/24 18:19:04,68.92,42.53,29.093,84
 4/03/24 18:19:06,68.92,43.16,29.093,84
 4/03/24 18:19:08,68.92,41.43,29.093,84
 4/03/24 18:19:10,68.92,43.13,29.093,84
 4/03/24 18:19:12,68.92,42.93,29.093,84
 4/03/24 18:19:14,68.92,42.37,29.093,84
 4/03/24 18:19:16,68.92,42.18,29.093,84
 4/03/24 18:19:18,68.92,41.97,29.093,84
 4/03/24 18:19:20,68.92,42.31,29.093,83
 4/03/24 18:19:22,68.90,42.67,29.093,84
 4/03/24 18:19:24,68.90,42.25,29.093,84
 4/03/24 18:19:26,68.90,43.18,29.093,83
 4/03/24 18:19:28,68.90,42.45,29.093,84
 4/03/24 18:19:30,68.90,42.34,29.093,83
 4/03/24 18:19:32,68.90,42.56,29.093,83
 4/03/24 18:19:34,68.90,42.77,29.093,84
 4/03/24 18:19:37,68.90,42.83,29.093,84
 4/03/24 18:19:39,68.90,42.82,29.093,84
 4/03/24 18:19:41,68.90,42.53,29.092,84
 4/03/24 18:19:43,68.88,43.41,29.092,84
 4/03/24 18:19:45,68.88,42.08,29.092,84
 4/03/24 18:19:47,68.88,42.67,29.092,84
 4/03/24 18:19:49,68.88,41.96,29.092,84
 4/03/24 18:19:51,68.88,41.17,29.092,84
 4/03/24 18:19:53,68.88,41.50,29.092,83
 4/03/24 18:19:55,68.88,41.67,29.092,84
 4/03/24 18:19:57,68.88,41.91,29.092,83
 4/03/24 18:19:59,68.88,42.31,29.092,84
 4/03/24 18:20:01,68.88,42.23,29.092,83
 4/03/24 18:20:03,68.88,43.24,29.092,84
 4/03/24 18:20:05,68.88,42.26,29.092,83
 4/03/24 18:20:07,68.88,42.67,29.092,84
 4/03/24 18:20:09,68.86,43.02,29.092,84
 4/03/24 18:20:11,68.86,42.70,29.092,84
 4/03/24 18:20:14,68.86,42.40,29.092,83
 4/03/24 18:20:16,68.86,43.41,29.092,84
 4/03/24 18:20:18,68.86,42.20,29.092,84
 4/03/24 18:20:20,68.86,43.03,29.092,84
 4/03/24 18:20:22,68.86,42.02,29.092,84
 4/03/24 18:20:24,68.86,41.81,29.092,84
 4/03/24 18:20:26,68.86,42.62,29.092,84
 4/03/24 18:20:28,68.86,42.26,29.092,84
 4/03/24 18:20:30,68.85,42.07,29.092,84
 4/03/24 18:20:32,68.85,43.03,29.092,84
 4/03/24 18:20:34,68.85,42.25,29.092,84
 4/03/24 18:20:36,68.85,41.67,29.092,83
 4/03/24 18:20:38,68.85,42.63,29.092,84
 4/03/24 18:20:40,68.85,42.36,29.092,84
 4/03/24 18:20:42,68.85,43.73,29.092,84
 4/03/24 18:20:44,68.85,42.56,29.092,84
 4/03/24 18:20:46,68.85,43.13,29.092,84
 4/03/24 18:20:48,68.85,42.63,29.092,84
 4/03/24 18:20:51,68.85,42.98,29.092,84
 4/03/24 18:20:53,68.85,41.98,29.092,84
 4/03/24 18:20:55,68.85,43.08,29.092,84
 4/03/24 18:20:57,68.85,42.64,29.092,84
 4/03/24 18:20:59,68.85,43.12,29.092,84
 4/03/24 18:21:01,68.85,42.54,29.092,84
 4/03/24 18:21:03,68.83,43.03,29.092,83
 4/03/24 18:21:05,68.83,41.69,29.092,84
 4/03/24 18:21:07,68.83,41.12,29.092,84
 4/03/24 18:21:09,68.83,42.21,29.092,84
 4/03/24 18:21:11,68.83,42.67,29.092,83
 4/03/24 18:21:13,68.83,42.29,29.092,84
 4/03/24 18:21:15,68.83,42.28,29.092,84
 4/03/24 18:21:17,68.83,43.67,29.092,84
 4/03/24 18:21:19,68.83,42.43,29.092,84
 4/03/24 18:21:21,68.83,42.36,29.092,83
 4/03/24 18:21:23,68.83,42.63,29.092,84
 4/03/24 18:21:25,68.81,41.94,29.092,84
 4/03/24 18:21:28,68.81,42.08,29.092,84
 4/03/24 18:21:30,68.81,42.09,29.092,84
 4/03/24 18:21:32,68.81,41.70,29.092,84
 4/03/24 18:21:34,68.81,42.69,29.092,84
 4/03/24 18:21:36,68.81,42.88,29.092,84
 4/03/24 18:21:38,68.81,42.79,29.092,84
 4/03/24 18:21:40,68.81,42.52,29.092,84
 4/03/24 18:21:42,68.81,42.67,29.093,84
 4/03/24 18:21:44,68.81,43.00,29.092,84
 4/03/24 18:21:46,68.81,42.36,29.092,83
 4/03/24 18:21:48,68.81,42.14,29.093,84
 4/03/24 18:21:50,68.81,42.66,29.093,84
 4/03/24 18:21:52,68.81,42.98,29.093,83
 4/03/24 18:21:54,68.79,42.22,29.093,84
 4/03/24 18:21:56,68.79,43.61,29.092,84
 4/03/24 18:21:58,68.79,42.63,29.092,84
 4/03/24 18:22:00,68.79,42.67,29.092,84
 4/03/24 18:22:03,68.79,42.48,29.092,84
 4/03/24 18:22:05,68.79,42.69,29.092,84
 4/03/24 18:22:07,68.79,43.04,29.092,84
 4/03/24 18:22:09,68.79,43.04,29.092,84
 4/03/24 18:22:11,68.79,42.14,29.092,84
 4/03/24 18:22:13,68.79,42.57,29.092,84
 4/03/24 18:22:15,68.79,43.38,29.092,84
 4/03/24 18:22:17,68.79,42.11,29.092,84
 4/03/24 18:22:19,68.79,43.10,29.092,84
 4/03/24 18:22:21,68.79,42.63,29.092,84
 4/03/24 18:22:23,68.79,42.34,29.092,84
 4/03/24 18:22:25,68.79,42.23,29.092,84
 4/03/24 18:22:27,68.79,43.10,29.092,83
 4/03/24 18:22:29,68.79,42.31,29.092,84
 4/03/24 18:22:31,68.79,41.78,29.092,83
 4/03/24 18:22:33,68.79,42.96,29.092,84
 4/03/24 18:22:35,68.79,41.52,29.092,84
 4/03/24 18:22:37,68.79,42.80,29.092,83
 4/03/24 18:22:40,68.79,42.37,29.092,84
 4/03/24 18:22:42,68.79,42.31,29.092,84
 4/03/24 18:22:44,68.79,42.80,29.092,84
 4/03/24 18:22:46,68.79,42.79,29.092,84
 4/03/24 18:22:48,68.81,41.49,29.092,84
 4/03/24 18:22:50,68.81,42.04,29.092,84
 4/03/24 18:22:52,68.81,42.48,29.092,84
 4/03/24 18:22:54,68.81,41.46,29.092,64
 4/03/24 18:22:56,68.81,41.74,29.092,57
 4/03/24 18:22:58,68.81,42.75,29.092,56
 4/03/24 18:23:00,68.81,42.42,29.092,56
 4/03/24 18:23:02,68.81,42.38,29.092,56
 4/03/24 18:23:04,68.81,42.95,29.092,56
 4/03/24 18:23:06,68.81,42.64,29.092,56
 4/03/24 18:23:08,68.81,43.34,29.092,56
 4/03/24 18:23:10,68.81,40.81,29.092,56
 4/03/24 18:23:12,68.83,44.03,29.092,56
 4/03/24 18:23:14,68.83,42.80,29.092,56
 4/03/24 18:23:17,68.83,41.76,29.092,57
 4/03/24 18:23:19,68.83,42.87,29.092,56
 4/03/24 18:23:21,68.85,42.68,29.093,56
 4/03/24 18:23:23,68.85,42.34,29.093,56
 4/03/24 18:23:25,68.85,42.36,29.093,55
 4/03/24 18:23:27,68.85,42.61,29.093,56
 4/03/24 18:23:34,68.92,42.37,29.095,55
 4/03/24 18:23:36,68.92,42.61,29.092,56
 4/03/24 18:23:38,68.92,42.49,29.092,56
 4/03/24 18:23:40,68.92,41.60,29.092,55
 4/03/24 18:23:42,68.94,42.57,29.092,56
 4/03/24 18:23:44,68.94,42.93,29.092,56
 4/03/24 18:23:46,68.94,41.90,29.092,56
 4/03/24 18:23:49,68.94,41.95,29.093,55
 4/03/24 18:23:51,68.94,42.06,29.093,56
 4/03/24 18:23:53,68.94,42.57,29.093,56
 4/03/24 18:23:55,68.94,41.37,29.093,56
 4/03/24 18:23:57,68.94,41.43,29.093,57
 4/03/24 18:23:59,68.94,42.23,29.093,56
 4/03/24 18:24:01,68.94,42.30,29.093,56
 4/03/24 18:24:03,68.94,43.25,29.093,56
 4/03/24 18:24:05,68.95,41.75,29.093,56
 4/03/24 18:24:07,68.95,42.55,29.093,56
 4/03/24 18:24:09,68.95,42.21,29.093,56
 4/03/24 18:24:11,68.95,43.11,29.093,56
 4/03/24 18:24:13,68.95,42.24,29.093,55
 4/03/24 18:24:15,68.95,42.32,29.093,55
